signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
55.0,3.0,1.0,2.5,3.0,0.4,14400,0.2,73,83.6,28.06,0.35,1.78,0.384,9.18,22.22,0.304,1.6
55.0,3.0,1.0,2.5,3.0,0.8,14400,0.2,73,83.6,28.04,0.35,1.78,0.384,10.12,22.2,0.304,1.6
55.0,3.0,1.0,2.5,4.5,0.4,14400,0.2,73,83.6,28.06,0.35,1.78,0.384,9.18,22.22,0.304,1.6
55.0,3.0,1.0,2.5,4.5,0.8,14400,0.4,74,83.8,28.38,0.35,1.79,0.384,10.12,22.46,0.304,1.61
55.0,5.0,1.5,2.5,3.0,0.6,3600,0.2,60,90.0,23.02,0.2,1.77,0.384,10.0,18.23,0.304,1.6
55.0,5.0,1.5,2.5,4.5,0.6,3600,0.2,60,90.0,23.02,0.2,1.77,0.384,10.0,18.23,0.304,1.6
55.0,5.0,1.5,2.5,4.5,0.8,14400,0.2,59,89.8,22.64,0.2,1.75,0.384,10.0,17.92,0.304,1.59
55.0,5.0,1.0,1.5,3.0,0.8,,0.4,58,89.7,22.21,0.2,1.74,0.383,10.0,17.57,0.303,1.58
55.0,5.0,1.5,2.5,3.0,0.4,3600,0.2,60,90.0,23.01,0.2,1.77,0.384,10.0,18.21,0.303,1.6
55.0,5.0,1.5,2.5,4.5,0.4,3600,0.2,60,90.0,23.01,0.2,1.77,0.384,10.0,18.21,0.303,1.6
55.0,3.0,1.0,2.5,3.0,0.6,14400,0.2,73,83.6,27.85,0.35,1.77,0.382,9.71,22.01,0.302,1.6
55.0,3.0,1.0,2.5,3.0,0.8,14400,0.4,74,83.8,28.3,0.35,1.79,0.382,10.12,22.38,0.302,1.6
