signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,1.0,1.5,4.5,0.6,1200,0.2,160,89.4,57.41,0.2,1.68,0.359,16.09,44.61,0.279,1.52
45.0,5.0,1.0,2.5,4.5,0.8,7200,0.4,161,88.8,57.85,0.21,1.68,0.359,14.43,44.97,0.279,1.52
45.0,4.0,1.5,2.5,3.0,0.4,14400,0.8,183,84.2,65.43,0.31,1.63,0.358,10.52,50.79,0.278,1.47
45.0,4.0,1.5,2.5,4.5,0.4,7200,0.2,179,85.5,64.01,0.27,1.62,0.358,10.52,49.69,0.278,1.47
45.0,5.0,1.0,2.5,3.0,0.6,3600,0.2,159,89.3,57.0,0.2,1.67,0.358,13.89,44.28,0.278,1.51
45.0,3.0,1.5,2.5,4.5,0.4,14400,0.2,200,82.5,71.49,0.36,1.68,0.357,8.17,55.49,0.277,1.51
45.0,3.0,1.5,2.5,4.5,0.4,14400,0.4,200,82.5,71.49,0.36,1.68,0.357,8.17,55.49,0.277,1.51
45.0,4.0,1.5,2.5,4.5,0.4,7200,0.4,181,85.1,64.55,0.28,1.62,0.357,10.52,50.07,0.277,1.47
45.0,5.0,0.7,2.5,3.0,0.4,,0.4,161,89.4,57.45,0.2,1.73,0.357,11.79,44.57,0.277,1.56
45.0,5.0,1.0,2.5,3.0,0.8,7200,0.2,159,89.3,56.75,0.2,1.67,0.357,15.07,44.03,0.277,1.51
45.0,5.0,1.0,2.5,4.5,0.6,1200,0.2,160,89.4,57.05,0.2,1.67,0.357,16.23,44.25,0.277,1.51
45.0,5.0,1.5,2.5,3.0,0.8,,0.4,164,89.0,58.57,0.2,1.65,0.357,14.6,45.45,0.277,1.5
45.0,5.0,1.5,2.5,4.5,0.8,1200,0.2,166,88.6,59.28,0.22,1.7,0.357,14.24,46.0,0.277,1.53
45.0,5.0,1.0,1.5,3.0,0.6,1200,0.2,160,89.4,56.95,0.2,1.67,0.356,16.09,44.15,0.276,1.51
45.0,5.0,1.0,1.5,4.5,0.8,3600,0.2,159,89.3,56.57,0.2,1.67,0.356,14.18,43.85,0.276,1.51
45.0,5.0,1.0,2.5,3.0,0.8,7200,0.4,161,88.8,57.39,0.21,1.67,0.356,14.43,44.51,0.276,1.51
45.0,4.0,1.5,2.5,3.0,0.4,,0.4,178,85.4,63.19,0.27,1.61,0.355,10.66,48.95,0.275,1.46
45.0,5.0,1.0,1.5,3.0,0.8,3600,0.2,159,89.3,56.44,0.2,1.66,0.355,14.18,43.72,0.275,1.51
45.0,5.0,1.0,1.5,4.5,0.8,1200,0.2,160,89.4,56.85,0.2,1.67,0.355,16.11,44.05,0.275,1.51
45.0,5.0,1.0,2.5,4.5,0.8,3600,0.2,159,89.3,56.48,0.2,1.66,0.355,14.19,43.76,0.275,1.51
